,Dialogue ID,Chapter ID,Place ID,Character ID,Dialogue,Movie ID,Character Name,speaker,dialogue,Emotion
353,354,15,52,1,"Give it here, Malfoy, or I'll knock you off your broom!",1,Harry Potter,harry potter,"Give it here, Malfoy, or I'll knock you off your broom!",anger
354,355,15,52,12,"Is that so?  Have it your way, then!",1,Draco Malfoy,draco malfoy,"Is that so?  Have it your way, then!",surprise
355,356,15,52,138,"Good job, Harry!",1,Boy,boy,"Good job, Harry!",joy
363,364,15,30,7,"Potter, this is Oliver Wood. Wood, I have found you a Seeker!",1,Minerva McGonagall,minerva mcgonagall,"Potter, this is Oliver Wood. Wood, I have found you a Seeker!",surprise
365,366,15,63,2,Seeker? But first years never make their house teams! You must be the youngest Quidditch player in...,1,Ron Weasley,ron weasley,Seeker? But first years never make their house teams! You must be the youngest Quidditch player in...,surprise
367,368,15,63,14,"Hey, well done, Harry, Wood's just told us!",1,Fred Weasley,fred weasley,"Hey, well done, Harry, Wood's just told us!",joy
372,373,15,63,2,"Oh, go on, Harry, Quidditch is great. Best game there is! And you'll be great, too!",1,Ron Weasley,ron weasley,"Oh, go on, Harry, Quidditch is great. Best game there is! And you'll be great, too!",joy
373,374,15,63,1,But I've never even played Quidditch. What if I make a fool of myself?,1,Harry Potter,harry potter,But I've never even played Quidditch. What if I make a fool of myself?,anger
375,376,15,63,2,"Whoa. Harry, you never told me your father was a Seeker, too.",1,Ron Weasley,ron weasley,"Whoa. Harry, you never told me your father was a Seeker, too.",surprise
376,377,15,63,1,I-I didn't know.,1,Harry Potter,harry potter,I-I didn't know.,surprise
377,378,16,59,2,"I'm telling you, it's spooky. She knows more about you than you do.",1,Ron Weasley,ron weasley,"I'm telling you, it's spooky. She knows more about you than you do.",fear
378,379,16,59,1,Who doesn't?,1,Harry Potter,harry potter,Who doesn't?,surprise
379,380,16,59,2,Ahh!,1,Ron Weasley,ron weasley,Ahh!,surprise
380,381,16,59,1,What's happening?,1,Harry Potter,harry potter,What's happening?,surprise
383,384,16,59,2,Before the staircase moves again.,1,Ron Weasley,ron weasley,Before the staircase moves again.,fear
384,385,16,59,1,Does anyone feel like...we shouldn't be here?,1,Harry Potter,harry potter,Does anyone feel like...we shouldn't be here?,sadness
387,388,16,59,2,It's Filch's cat!,1,Ron Weasley,ron weasley,It's Filch's cat!,surprise
388,389,16,59,1,Run!,1,Harry Potter,harry potter,Run!,anger
389,390,16,59,1,Quick! Let's hide though that door!,1,Harry Potter,harry potter,Quick! Let's hide though that door!,anger
390,391,16,59,1,It's locked!,1,Harry Potter,harry potter,It's locked!,surprise
391,392,16,59,2,"That's it, we're done for!",1,Ron Weasley,ron weasley,"That's it, we're done for!",anger
393,394,16,59,2,Alohomora?,1,Ron Weasley,ron weasley,Alohomora?,surprise
400,401,16,59,136,AHHHHHHH!,1,All,all,AHHHHHHH!,surprise
401,402,16,59,2,What do they think they're doing?? Keeping a thing like that locked up in a school.,1,Ron Weasley,ron weasley,What do they think they're doing?? Keeping a thing like that locked up in a school.,surprise
402,403,16,59,3,"You don't use your eyes, do you? Didn't you see what it was standing on?",1,Hermione Granger,hermione granger,"You don't use your eyes, do you? Didn't you see what it was standing on?",anger
403,404,16,59,2,"I wasn't looking at its feet! I was a bit preoccupied with its heads. Or maybe you didn't notice, there were three!",1,Ron Weasley,ron weasley,"I wasn't looking at its feet! I was a bit preoccupied with its heads. Or maybe you didn't notice, there were three!",surprise
407,408,16,59,2,She needs to sort out her priorities!,1,Ron Weasley,ron weasley,She needs to sort out her priorities!,anger
411,412,17,52,1,What is that?,1,Harry Potter,harry potter,What is that?,surprise
412,413,17,52,46,"Bludger. Nasty little buggers. But you are the seeker, and the only thing I want you to worry about is this... the Golden Snitch.",1,Oliver Wood,oliver wood,"Bludger. Nasty little buggers. But you are the seeker, and the only thing I want you to worry about is this... the Golden Snitch.",fear
413,414,17,52,1,I like this ball.,1,Harry Potter,harry potter,I like this ball.,joy
415,416,17,52,1,What do I do with it?,1,Harry Potter,harry potter,What do I do with it?,anger
417,418,17,52,1,Whoa.,1,Harry Potter,harry potter,Whoa.,surprise
421,422,17,26,12,Wingardium Levio-saaa.,1,Draco Malfoy,draco malfoy,Wingardium Levio-saaa.,joy
422,423,17,26,2,Wingardrium Leviosar!,1,Ron Weasley,ron weasley,Wingardrium Leviosar!,surprise
423,424,17,26,3,"Stop, stop, stop. You're going to take someone's eye out. Besides, you're saying it wrong. It's Levi-o-sa, not Leviosar.",1,Hermione Granger,hermione granger,"Stop, stop, stop. You're going to take someone's eye out. Besides, you're saying it wrong. It's Levi-o-sa, not Leviosar.",anger
426,427,17,26,59,"Oh, well done! See here, everyone! Ms. Granger's done it! Oh, splendid!",1,Filius Flitwick,filius flitwick,"Oh, well done! See here, everyone! Ms. Granger's done it! Oh, splendid!",joy
429,430,17,26,59,Whooaaa! Ooh.,1,Filius Flitwick,filius flitwick,Whooaaa! Ooh.,surprise
431,432,17,36,2,"It's Levioooosa, not Leviosaaaar.  She's a nightmare, honestly. No wonder she hasn't got any friends!",1,Ron Weasley,ron weasley,"It's Levioooosa, not Leviosaaaar.  She's a nightmare, honestly. No wonder she hasn't got any friends!",surprise
432,433,17,36,1,I think she heard you.,1,Harry Potter,harry potter,I think she heard you.,surprise
434,435,18,36,10,Parvati Patil said that she wouldn't come out of the girl's bathroom. She said that she'd been in there all afternoon...crying.,1,Neville Longbottom,neville longbottom,Parvati Patil said that she wouldn't come out of the girl's bathroom. She said that she'd been in there all afternoon...crying.,sadness
435,436,18,36,41,TROLL! IN THE DUNGEON! T-TROOLLL IN THE DUNGEON!!  Thought you ought to know.,1,Quirinus Quirrell,quirinus quirrell,TROLL! IN THE DUNGEON! T-TROOLLL IN THE DUNGEON!!  Thought you ought to know.,surprise
436,437,18,36,4,"SILLLLLEEENNNNCEEEEE!  Everyone will please, not panic. Now, Prefects will lead their houses back to the dormitories. Teachers will follow me to the dungeons.",1,Albus Dumbledore,albus dumbledore,"SILLLLLEEENNNNCEEEEE!  Everyone will please, not panic. Now, Prefects will lead their houses back to the dormitories. Teachers will follow me to the dungeons.",fear
437,438,18,36,134,"Hufflepuff, this way!",1,Girl,girl,"Hufflepuff, this way!",joy
438,439,18,36,138,Stay together!,1,Boy,boy,Stay together!,anger
440,441,18,36,1,How could a troll get in?,1,Harry Potter,harry potter,How could a troll get in?,surprise
442,443,18,36,1,Hermione! She doesn't know!,1,Harry Potter,harry potter,Hermione! She doesn't know!,surprise
444,445,18,34,1,It's going into the Girl's Bathroom!,1,Harry Potter,harry potter,It's going into the Girl's Bathroom!,surprise
445,446,18,34,1,"Hermione, move!",1,Harry Potter,harry potter,"Hermione, move!",anger
447,448,18,34,2,"Hey, pea brain!",1,Ron Weasley,ron weasley,"Hey, pea brain!",joy
448,449,18,34,3,Ahhh! Help!,1,Hermione Granger,hermione granger,Ahhh! Help!,surprise
449,450,18,34,1,"Whooa! Whoa, whoa!",1,Harry Potter,harry potter,"Whooa! Whoa, whoa!",surprise
451,452,18,34,1,"Whoa, whoa whoa!",1,Harry Potter,harry potter,"Whoa, whoa whoa!",surprise
452,453,18,34,1,Do something!,1,Harry Potter,harry potter,Do something!,anger
453,454,18,34,2,What?,1,Ron Weasley,ron weasley,What?,surprise
454,455,18,34,1,Anything! Hurry up!,1,Harry Potter,harry potter,Anything! Hurry up!,joy
456,457,18,34,2,Wingardium Leviosa!  Cool.,1,Ron Weasley,ron weasley,Wingardium Leviosa!  Cool.,joy
457,458,18,34,3,Is it...dead?,1,Hermione Granger,hermione granger,Is it...dead?,surprise
459,460,18,34,7,"Oh! Oh, my goodness! E-Explain yourselves, both of you!",1,Minerva McGonagall,minerva mcgonagall,"Oh! Oh, my goodness! E-Explain yourselves, both of you!",surprise
462,463,18,34,3,"It's my fault, Professor McGonagall.",1,Hermione Granger,hermione granger,"It's my fault, Professor McGonagall.",anger
463,464,18,34,7,Miss Granger?,1,Minerva McGonagall,minerva mcgonagall,Miss Granger?,surprise
464,465,18,34,3,I went looking for the troll. I'd read about them and thought I could handle it. But I was wrong. If Harry and Ron hadn't come and found me...I'd probably be dead.,1,Hermione Granger,hermione granger,I went looking for the troll. I'd read about them and thought I could handle it. But I was wrong. If Harry and Ron hadn't come and found me...I'd probably be dead.,sadness
465,466,18,34,7,"Be that as it may be...it was an extremely foolish thing to do.  I would have expected more rational behavior on your part, Miss Granger. Five points will be taken from Gryffindor for your serious lack of judgment.  As for you two gentlemen I just hope you realize how fortunate you are. Not many students could take on a fully grown mountain troll and live to tell the tale. Five points...will be awarded to each of you.  For sheer dumb luck.",1,Minerva McGonagall,minerva mcgonagall,"Be that as it may be...it was an extremely foolish thing to do.  I would have expected more rational behavior on your part, Miss Granger. Five points will be taken from Gryffindor for your serious lack of judgment.  As for you two gentlemen I just hope you realize how fortunate you are. Not many students could take on a fully grown mountain troll and live to tell the tale. Five points...will be awarded to each of you.  For sheer dumb luck.",sadness
466,467,18,34,41,Perhaps you ought to go...M-might wake up...heh.  Ahh! Hehe....,1,Quirinus Quirrell,quirinus quirrell,Perhaps you ought to go...M-might wake up...heh.  Ahh! Hehe....,sadness
469,470,18,34,1,"Mind you, she didn't need saving if you hadn't insulted her.",1,Harry Potter,harry potter,"Mind you, she didn't need saving if you hadn't insulted her.",anger
473,474,19,36,1,I'm not hungry.,1,Harry Potter,harry potter,I'm not hungry.,sadness
476,477,19,36,3,Blood?,1,Hermione Granger,hermione granger,Blood?,surprise
478,479,19,36,3,But why would anyone go near that dog?,1,Hermione Granger,hermione granger,But why would anyone go near that dog?,surprise
483,484,19,36,1,But I-I never get mail.,1,Harry Potter,harry potter,But I-I never get mail.,sadness
485,486,19,36,1,It's a broomstick!,1,Harry Potter,harry potter,It's a broomstick!,surprise
486,487,19,36,2,"Thats not just any broomstick, Harry.  It's a Nimbus 2000!",1,Ron Weasley,ron weasley,"Thats not just any broomstick, Harry.  It's a Nimbus 2000!",surprise
487,488,19,36,1,But who...?,1,Harry Potter,harry potter,But who...?,surprise
488,489,19,51,46,"Scared, Harry?",1,Oliver Wood,oliver wood,"Scared, Harry?",fear
491,492,19,51,1,What happened?,1,Harry Potter,harry potter,What happened?,surprise
492,493,19,51,46,"Er, I don't really remember. I took a bludger to the head 2 minutes in. Woke up in the hospital a week later.",1,Oliver Wood,oliver wood,"Er, I don't really remember. I took a bludger to the head 2 minutes in. Woke up in the hospital a week later.",surprise
493,494,19,51,52,"Hello, and welcome to Hogwarts' first Quidditch game of the season! Today's game Slytherin versus Gryffindor!!!",1,Lee Jordan,lee jordan,"Hello, and welcome to Hogwarts' first Quidditch game of the season! Today's game Slytherin versus Gryffindor!!!",joy
494,495,19,51,10,Gryffindor!,1,Neville Longbottom,neville longbottom,Gryffindor!,joy
498,499,19,51,52,The Quaffle is released...and the game begins!,1,Lee Jordan,lee jordan,The Quaffle is released...and the game begins!,joy
499,500,19,51,52,Angelina Johnson scores! 10 points for Gryffindor!,1,Lee Jordan,lee jordan,Angelina Johnson scores! 10 points for Gryffindor!,joy
500,501,19,51,1,Yes!  Whoa!,1,Harry Potter,harry potter,Yes!  Whoa!,surprise
501,502,19,51,5,Well done!,1,Rubeus Hagrid,rubeus hagrid,Well done!,joy
503,504,19,51,2,Yay!,1,Ron Weasley,ron weasley,Yay!,joy
504,505,19,51,29,Yay!,1,Seamus Finnigan,seamus finnigan,Yay!,joy
505,506,19,51,1,Yes!,1,Harry Potter,harry potter,Yes!,anger
506,507,19,51,52,Another 10 points to Gryffindor!,1,Lee Jordan,lee jordan,Another 10 points to Gryffindor!,joy
507,508,19,51,165,Yay!,1,Gryffindors,gryffindors,Yay!,joy
508,509,19,51,82,Give me that!,1,Marcus Flint,marcus flint,Give me that!,anger
509,510,19,51,82,Take that side!,1,Marcus Flint,marcus flint,Take that side!,anger
510,511,20,51,1,Whoa! Whooa!,1,Harry Potter,harry potter,Whoa! Whooa!,surprise
511,512,20,51,5,What's going on with Harry's broomstick?,1,Rubeus Hagrid,rubeus hagrid,What's going on with Harry's broomstick?,surprise
512,513,20,51,3,It's Snape! He's jinxing the broom!,1,Hermione Granger,hermione granger,It's Snape! He's jinxing the broom!,anger
513,514,20,51,2,Jinxing the broom? What do we do?,1,Ron Weasley,ron weasley,Jinxing the broom? What do we do?,anger
515,516,20,51,2,"Come on, Hermione!",1,Ron Weasley,ron weasley,"Come on, Hermione!",anger
517,518,20,51,139,Fire! You're on fire!,1,Man,man,Fire! You're on fire!,anger
518,519,20,51,6,What? Oh!,1,Severus Snape,severus snape,What? Oh!,surprise
519,520,20,51,2,Go!,1,Ron Weasley,ron weasley,Go!,anger
520,521,20,51,5,Go go go!,1,Rubeus Hagrid,rubeus hagrid,Go go go!,anger
522,523,20,51,52,He's got the Snitch! Harry Potter receives 150 points for catching the Snitch!,1,Lee Jordan,lee jordan,He's got the Snitch! Harry Potter receives 150 points for catching the Snitch!,surprise
523,524,20,51,50,Gryffindor win!,1,Rolanda Hooch,rolanda hooch,Gryffindor win!,joy
524,525,20,51,12,No!,1,Draco Malfoy,draco malfoy,No!,anger
525,526,20,51,5,Yes!,1,Rubeus Hagrid,rubeus hagrid,Yes!,anger
526,527,20,51,3,Whoo-hoo!,1,Hermione Granger,hermione granger,Whoo-hoo!,surprise
527,528,20,51,164,Go go Gryffindor! Go go Gryffindor! Go go Gryffindor! Go go Gryffindor!,1,Crowd,crowd,Go go Gryffindor! Go go Gryffindor! Go go Gryffindor! Go go Gryffindor!,anger
528,529,21,40,5,Nonsense! Why would Snape put a curse on Harry's broom?,1,Rubeus Hagrid,rubeus hagrid,Nonsense! Why would Snape put a curse on Harry's broom?,anger
529,530,21,40,1,Who knows? Why was he trying to get past that three-headed dog on Halloween?,1,Harry Potter,harry potter,Who knows? Why was he trying to get past that three-headed dog on Halloween?,surprise
530,531,21,40,5,Who told you about Fluffy?,1,Rubeus Hagrid,rubeus hagrid,Who told you about Fluffy?,surprise
531,532,21,40,2,Fluffy?,1,Ron Weasley,ron weasley,Fluffy?,surprise
532,533,21,40,3,That thing has a name?,1,Hermione Granger,hermione granger,That thing has a name?,surprise
534,535,21,40,1,Yes?,1,Harry Potter,harry potter,Yes?,surprise
535,536,21,40,5,"Shouldn't have said that. No more questions! Don't ask any more questions. That's top secret, that is.",1,Rubeus Hagrid,rubeus hagrid,"Shouldn't have said that. No more questions! Don't ask any more questions. That's top secret, that is.",anger
540,541,21,40,5,"Now, you listen to me, all three of you. You're meddling in things that ought not to be meddled in. It's dangerous. What that dog is guarding is strictly between Dumbledore and Nicholas Flamel.",1,Rubeus Hagrid,rubeus hagrid,"Now, you listen to me, all three of you. You're meddling in things that ought not to be meddled in. It's dangerous. What that dog is guarding is strictly between Dumbledore and Nicholas Flamel.",anger
